attempt_id,gps_distance_m,time_gap_minutes,call_made,is_cod,exec_historical_fake_rate,minutes_to_shift_end,pincode_tier,credibility_score,profile
f3a7390a-c393-48e4-94b0-f6d02b038e38,4069.2,10.6,0,1,0.2144,26.5,1,0.2986,SHIFT_END_DUMP
31ef929b-111a-401b-a714-834e3e168e41,1013.3,36.2,0,1,0.1406,22.0,1,0.5254,GENUINE_BORDERLINE
67524483-3ce0-4327-abf3-f3522da4a98b,10.0,42.1,0,0,0.0,409.2,2,0.75,GENUINE_ATTEMPT
38193787-cb78-420f-9abb-3ef520777303,3768.6,11.7,0,0,0.1738,10.0,1,0.45,LAZY_SKIP
6cd6613d-3d81-424a-9131-7a867033cbaa,122.7,45.5,0,0,0.0522,192.6,2,0.75,GENUINE_ATTEMPT
37df2563-96b0-4cc9-b417-5f58a016738f,315.9,10.0,1,1,0.0523,240.4,3,0.7599,GENUINE_ATTEMPT
1c6f47af-0f93-4150-b34b-e50dd0f036f2,2928.0,6.3,0,0,0.05,39.0,1,0.3,SHIFT_END_DUMP
e7946029-3d23-4875-a602-f0f7bb7b9d2e,313.2,14.1,1,0,0.0312,258.6,3,0.8896,GENUINE_ATTEMPT
b97bb168-f2e1-4434-a4f8-ba628b3f7e94,2792.3,14.8,0,1,0.3649,61.8,2,0.2,SYSTEMATIC_FRAUD
50295e48-e855-4c6c-a30b-aa455bd77034,3291.6,17.7,0,0,0.2284,201.4,2,0.4352,LAZY_SKIP
09e1d764-b44a-459d-9b8b-c99f7cf97226,10.0,50.3,1,1,0.0,117.1,2,0.9046,GENUINE_ATTEMPT
7d658504-ece6-40fd-8804-4332850e17e7,10.0,24.3,1,0,0.0681,448.6,2,0.8784,GENUINE_ATTEMPT
b5a921a4-9990-4d79-9d91-abd65a7a95db,1740.1,2.7,0,0,0.0569,34.9,1,0.3,SHIFT_END_DUMP
791edfde-da6d-4267-ad6a-85293db8fcb4,1102.2,7.2,0,1,0.2023,248.8,3,0.4342,LAZY_SKIP
274072a0-a745-4ddd-a0e1-569b05dad108,246.1,19.8,1,0,0.0437,240.6,1,0.9008,GENUINE_ATTEMPT
46f359ff-b12e-4cce-9890-449de6bcb557,2899.5,9.3,1,1,0.3045,22.4,1,0.3,SHIFT_END_DUMP
de815ef2-f537-4459-9f47-5f2b3116e354,165.2,32.1,1,1,0.0902,333.8,3,0.8887,GENUINE_ATTEMPT
3e5838da-e7aa-4b66-97f6-797b55b99241,785.0,15.0,0,1,0.0974,206.3,2,0.5,GENUINE_BORDERLINE
477331c6-10c6-48ae-866e-737f818f9184,1137.2,59.4,1,0,0.0795,274.5,3,0.75,GENUINE_BORDERLINE
359940e1-3637-4765-956e-e5792dc9233e,444.4,57.0,1,1,0.1307,120.4,2,0.7006,GENUINE_BORDERLINE
85ca7979-349f-4c15-a8e2-dd5ed4e4886e,1337.3,29.3,1,0,0.0605,263.9,3,0.75,GENUINE_BORDERLINE
0c72b928-af76-4c7e-96db-36f077b5436d,407.2,27.1,1,0,0.0661,37.6,3,0.8339,GENUINE_ATTEMPT
f33d8471-2af7-46a8-8e18-4a7094eeef5f,82.8,58.4,1,1,0.0633,448.5,2,0.833,GENUINE_ATTEMPT
9d386ac4-852b-4061-b274-ec49de5b4157,214.7,46.7,1,1,0.0493,385.1,2,0.8594,GENUINE_ATTEMPT
35a9f05f-c2ff-4ec5-bc5d-f239858f7f42,3190.6,8.7,1,1,0.4907,254.2,1,0.2,SYSTEMATIC_FRAUD
9866ff3e-a2ac-4b58-8d9b-7362d407e957,1181.0,50.9,1,1,0.1078,22.4,3,0.7025,GENUINE_BORDERLINE
efcd0abe-8a8a-4bfd-a035-76995105be3c,580.6,70.2,1,1,0.094,47.2,1,0.677,GENUINE_BORDERLINE
c07ffdec-4223-4bba-9db8-3b4167c36089,49.5,30.0,1,0,0.0881,470.4,3,0.8894,GENUINE_ATTEMPT
99c7678c-9340-40ba-b22d-91fd848971b2,718.6,56.1,0,0,0.1238,56.0,3,0.5002,GENUINE_BORDERLINE
2103cb23-d065-425f-b310-fbbb9c8deaaf,2423.5,6.0,0,1,0.05,54.3,3,0.3965,LAZY_SKIP
fc48c769-3c1f-4790-8058-fcfd6d15f4ae,5294.9,19.1,0,1,0.4313,238.3,1,0.2,SYSTEMATIC_FRAUD
50605052-48c3-4527-b4d3-93130620ef1d,647.2,51.8,0,1,0.0574,271.9,3,0.6093,GENUINE_BORDERLINE
8248e88e-c6f3-453b-aa9d-57213263e66e,226.9,31.4,1,0,0.0504,436.4,3,0.9905,GENUINE_ATTEMPT
73300042-334c-4eed-b4b9-f4e90654348b,4665.0,1.0,0,1,0.314,19.6,2,0.1827,SHIFT_END_DUMP
be968ea3-695b-4b00-86f3-d3b672c33450,1713.9,11.6,1,1,0.1205,150.4,2,0.45,LAZY_SKIP
7113efb3-31af-4142-9ed5-f40722c14d7b,2356.0,10.3,1,1,0.1984,21.0,1,0.3,SHIFT_END_DUMP
5e3623cd-1dd5-4db4-afd8-f6e936407716,782.3,27.5,1,0,0.1066,202.3,1,0.75,GENUINE_BORDERLINE
1484b461-dd12-4bcd-9eb1-21d25d719e34,206.6,46.1,1,0,0.0313,408.6,1,0.9711,GENUINE_ATTEMPT
ebc8e10b-5b45-4e5a-93b5-a0d14b2ecf2c,5339.6,7.7,0,0,0.3282,1.0,1,0.1721,SHIFT_END_DUMP
035fe139-e529-4866-98a7-fd9736cddcdc,10.0,52.4,1,0,0.0926,286.4,1,0.9121,GENUINE_ATTEMPT
2b067d1d-6bba-4c87-a0a3-c6a8fef5bb78,3004.7,14.5,0,0,0.1863,12.8,2,0.2,SYSTEMATIC_FRAUD
daf3b351-98fd-473d-9544-41239c1ee417,1092.6,6.1,0,0,0.45,6.2,2,0.3,SHIFT_END_DUMP
1b0aa7df-dfe7-43e0-b578-121cbfb483ec,479.7,31.7,0,0,0.0552,223.4,3,0.6334,GENUINE_BORDERLINE
e62fbe3b-3c6f-442a-8012-48c16fd8399d,10.0,38.4,1,0,0.0571,55.8,2,0.7577,GENUINE_ATTEMPT
dfa3de37-6ae3-4eef-a597-51f509c07668,1094.4,43.8,1,0,0.029,88.3,3,0.75,GENUINE_BORDERLINE
f1382ee0-ee68-443a-96f0-b8d800084741,1983.3,23.1,0,1,0.2703,227.0,1,0.4289,LAZY_SKIP
5d336fbc-290c-4219-88a0-b1dcfb6ad30f,135.3,33.7,0,1,0.0281,242.7,1,0.75,GENUINE_ATTEMPT
0972315f-44c0-44f3-b668-184332710cd7,4711.0,9.5,0,0,0.1233,24.3,3,0.2743,SHIFT_END_DUMP
9497d32c-c537-432e-ae97-c017af4bbcbf,50.0,13.2,0,1,0.2212,168.4,2,0.2,SYSTEMATIC_FRAUD
2fe9da1a-d187-42a9-bc0f-fbcfc7d836b1,230.2,18.5,1,1,0.0899,174.6,2,0.75,GENUINE_ATTEMPT
9f1aae0d-79d5-437f-8f2d-07893f3bfd3c,791.7,84.8,0,0,0.0998,39.6,1,0.5,GENUINE_BORDERLINE
f2eba470-f77a-4f05-b8e0-a6f838c3add1,448.8,42.8,0,0,0.0863,223.0,1,0.6251,GENUINE_BORDERLINE
e7867ec9-e7c2-48ae-a3d4-14fa3bd9d858,224.1,13.0,1,0,0.0139,210.1,3,0.8661,GENUINE_ATTEMPT
72ea02ab-567b-40bd-b43a-275b5bb3d70d,800.0,6.8,0,1,0.1348,244.6,2,0.45,LAZY_SKIP
7d62a245-48c4-4e4f-8d73-f9ed21a43293,81.4,28.9,1,0,0.0763,219.1,2,0.876,GENUINE_ATTEMPT
3c08c6b9-7893-4e29-bac9-2b8821940b97,3878.0,6.9,0,0,0.05,14.2,3,0.3,SHIFT_END_DUMP
6a648fc3-1f33-4b7a-9d94-88ef6a21bdf4,287.6,44.2,1,0,0.06,33.9,1,0.8975,GENUINE_ATTEMPT
307be3b8-bdef-421b-bb0b-beaec56194b2,10.0,45.6,0,0,0.0617,308.0,1,0.75,GENUINE_ATTEMPT
cb92ce26-b7b6-462e-b9e4-29b05345765b,10.0,21.9,1,1,0.0338,136.7,2,0.8626,GENUINE_ATTEMPT
cbb8a64e-0b80-4c83-80da-2a9d5255f037,158.4,26.8,1,1,0.0246,354.5,2,0.8687,GENUINE_ATTEMPT
d71825e1-1b84-456e-96ad-2ad5dc8c8dd9,118.8,37.2,1,1,0.1032,35.1,1,0.8392,GENUINE_ATTEMPT
8c2fde99-da1a-49c2-bd25-c7f6ae4296e4,200.0,86.1,1,0,0.147,232.4,1,0.7329,GENUINE_BORDERLINE
ed66a7a8-4045-487f-863c-78262a2f2e8a,1704.3,9.0,0,1,0.0799,13.5,1,0.3,SHIFT_END_DUMP
7db9da72-57d6-46f0-b81b-231fb2f6a608,189.0,44.3,1,0,0.115,256.5,1,1.0,GENUINE_ATTEMPT
470ff7d8-1ef7-4df9-928b-c3d7a6a96717,180.3,38.9,1,0,0.0332,150.7,2,0.8008,GENUINE_ATTEMPT
be6d2412-c846-43d9-94f0-3ab989562fe2,3207.7,15.9,0,1,0.2153,223.3,3,0.3998,LAZY_SKIP
dca1a599-2b2b-4d93-abde-bc62f79fca9f,409.0,32.2,1,0,0.0493,230.2,3,0.9539,GENUINE_ATTEMPT
e2184b03-4af7-4d08-8ab9-a50c660ce997,156.3,32.4,0,1,0.0,209.8,2,0.75,GENUINE_ATTEMPT
cac81364-eaca-49c0-8f1c-a7255f76a857,720.4,48.7,1,0,0.0735,104.7,3,0.75,GENUINE_BORDERLINE
db67d1a1-b2fb-46e8-8736-e658db3ff512,197.8,38.5,1,0,0.0312,309.7,1,0.889,GENUINE_ATTEMPT
cba762dd-bd87-4ee1-b6de-8effffd7605c,2016.3,15.3,0,0,0.1615,10.0,1,0.45,LAZY_SKIP
4c154823-f9c5-46d4-a242-20431ec08e4c,99.2,34.3,1,1,0.1142,324.0,2,0.8885,GENUINE_ATTEMPT
dd73feff-7f5c-466c-8e2b-cf979051316d,151.6,28.4,1,0,0.0422,302.2,2,0.923,GENUINE_ATTEMPT
c81f1631-e29d-4cb8-890e-8c94815f9d1e,1022.1,71.3,0,0,0.1046,183.3,2,0.5,GENUINE_BORDERLINE
245ee094-1010-40fa-a663-bb6156d2e34c,236.2,44.0,1,0,0.0084,143.0,3,0.9166,GENUINE_ATTEMPT
34ba9eb5-24ef-4bdd-abff-ec7badc5fc29,329.8,51.2,1,1,0.071,150.7,2,0.8555,GENUINE_ATTEMPT
266bed4d-8494-4931-8435-c7c82f29c2c1,10.0,30.4,1,1,0.0149,112.6,1,0.95,GENUINE_ATTEMPT
fe342282-d12b-490a-abab-76353e0ff08c,170.1,22.1,1,0,0.0428,93.2,1,0.852,GENUINE_ATTEMPT
4bb128c6-6723-426e-a8b3-35d943d379c7,1987.7,2.0,1,1,0.1177,134.9,2,0.45,LAZY_SKIP
172fec7b-9031-43f6-9da0-4d8fbbd01dc3,81.2,59.9,1,0,0.017,254.2,2,0.8018,GENUINE_ATTEMPT
094a90ed-1cc4-4f87-b44b-89aa10b72329,340.4,45.3,1,0,0.0421,190.6,3,0.75,GENUINE_BORDERLINE
2e3d9807-ca77-4c38-a442-4e6c2615cc45,1810.3,18.0,0,1,0.2869,50.6,2,0.411,LAZY_SKIP
87329c5f-5407-4433-9e8f-152a0e390fb3,71.5,23.8,1,1,0.0037,148.1,3,0.8401,GENUINE_ATTEMPT
ed06fcd1-20e8-4fc8-b221-66267ab5f9d5,76.9,42.2,1,0,0.0801,324.8,2,0.9296,GENUINE_ATTEMPT
af3dddbf-386d-431f-99c0-0f00acf28e5a,96.0,37.2,1,0,0.0,405.4,3,0.879,GENUINE_ATTEMPT
8a9e3ef2-e57e-412a-a02c-6abadc9e4985,261.3,38.5,1,0,0.0253,371.7,2,0.9091,GENUINE_ATTEMPT
eda01e71-8a7a-4470-925f-8804bac7f21c,133.9,34.6,1,1,0.0045,473.3,3,0.9865,GENUINE_ATTEMPT
ab2af7f1-ab4d-4bdd-b60d-6a16a584b9b1,1378.4,21.0,0,1,0.247,10.0,2,0.45,LAZY_SKIP
fc3009c9-48c1-4b0c-bfb9-db9e9d6697e9,3728.5,1.1,0,1,0.2839,210.0,3,0.2,SYSTEMATIC_FRAUD
94af4c6e-1368-484b-a6a5-8fb351828908,59.2,34.4,1,0,0.0384,459.8,2,1.0,GENUINE_ATTEMPT
775bb9cf-cccd-4dd2-a01e-2b8da34d7c38,231.1,31.3,1,0,0.0,435.5,2,0.8512,GENUINE_ATTEMPT
6d8f3c37-a69b-4cc3-a269-40bb9645b32f,2971.9,16.1,0,0,0.1543,94.4,1,0.45,LAZY_SKIP
93442cb2-1ebf-408c-9547-40154a37e5b9,338.2,21.3,1,0,0.0412,444.8,3,0.8757,GENUINE_ATTEMPT
46008889-28e5-4cc1-b3b8-864863349d3b,3271.9,4.9,1,1,0.1852,148.0,3,0.2,SYSTEMATIC_FRAUD
f811d4f9-f5d6-45b1-a9cb-0d46452d5f54,197.0,39.4,1,1,0.0591,221.3,2,0.8756,GENUINE_ATTEMPT
102e8dba-a4d8-405c-a8ff-3c798a415a24,193.6,52.2,1,0,0.0256,365.7,2,0.8721,GENUINE_ATTEMPT
6bf2258f-fa76-4476-9085-aac5dc6d3f03,209.9,32.6,1,1,0.0513,152.1,1,0.8717,GENUINE_ATTEMPT
4c0dd4e2-fca7-459e-be96-be4381c337ba,224.1,35.3,1,1,0.0795,126.9,2,0.8544,GENUINE_ATTEMPT
54ac5057-c085-4ad1-bb60-e28d4b5ff3e4,167.5,53.9,1,0,0.0137,383.0,1,0.8961,GENUINE_ATTEMPT
ae1f9e22-25ee-49ef-b6a6-0afb045d9c4a,119.0,45.9,1,0,0.0075,270.3,3,0.9321,GENUINE_ATTEMPT
33663eba-8927-43fa-af01-e2bd9f34b6d7,292.9,20.3,0,0,0.0,54.8,1,0.7785,GENUINE_ATTEMPT
be15573e-2a70-4b01-9328-fc8a62790a7f,925.8,1.2,0,1,0.281,11.2,2,0.2,SYSTEMATIC_FRAUD
1eb0bc4f-e8f6-4115-a984-364f508405f5,918.9,85.8,1,0,0.0669,171.0,3,0.6913,GENUINE_BORDERLINE
7e0c0c2e-6263-49a8-8d7d-472cc92be6da,200.0,65.1,0,0,0.2042,95.9,3,0.5,GENUINE_BORDERLINE
fc42caae-593c-44c8-a4d2-4a895e955f13,223.5,30.4,1,1,0.0568,266.0,3,0.8535,GENUINE_ATTEMPT
49b054fb-9877-4917-bfa8-91b47d353b5b,109.3,43.4,1,1,0.0339,194.4,1,0.935,GENUINE_ATTEMPT
7f4dd99f-f44c-473a-9cd3-1916a097c138,104.4,19.8,1,1,0.0137,225.1,1,0.9734,GENUINE_ATTEMPT
c1c43b48-3a06-4c4b-811a-bd235393d46a,223.7,53.6,1,0,0.0403,128.9,2,0.8765,GENUINE_ATTEMPT
f36600e0-840d-4a3c-9952-2d5800f90ae8,112.1,26.1,1,1,0.0391,357.3,3,0.8658,GENUINE_ATTEMPT
7c88cf81-04f8-4e9d-aa90-3bc2690fb46a,158.8,33.4,1,1,0.0232,302.3,1,0.9774,GENUINE_ATTEMPT
4b79febb-a41c-46a0-94c6-e351e63450c4,4188.3,8.9,0,0,0.4122,20.6,1,0.2502,SHIFT_END_DUMP
b9eb84af-e34b-4339-8454-c75fa9df426d,5668.2,4.9,0,0,0.1537,38.7,2,0.2362,SHIFT_END_DUMP
b01c2855-d62d-4799-b288-3a3c471008fd,355.7,47.0,1,0,0.0068,97.3,1,0.7704,GENUINE_ATTEMPT
af15ed12-1f49-4e6a-94db-499d115869ef,402.8,36.2,1,1,0.0472,244.9,2,0.81,GENUINE_ATTEMPT
63d5c073-e6c9-45df-b6dc-9739956a6449,213.0,28.3,1,1,0.0576,146.6,3,0.8402,GENUINE_ATTEMPT
9f8479cd-e472-46c8-8012-84f4f1bd27f7,748.6,69.5,1,0,0.0936,174.4,1,0.7422,GENUINE_BORDERLINE
db5de042-998c-4c25-9c6b-2a784f6bd341,4640.4,15.7,0,1,0.1654,80.3,2,0.2,SYSTEMATIC_FRAUD
a8154f2a-d553-41f9-abac-d1c46e5edfb2,165.2,40.5,1,1,0.0699,352.6,3,0.942,GENUINE_ATTEMPT
310eae71-3f04-4f59-a543-ab7fa5f9108f,1151.6,44.8,1,0,0.0819,375.8,2,0.75,GENUINE_BORDERLINE
816adef6-132f-41e7-a644-86309c12eb8d,273.5,33.5,1,1,0.0232,443.2,3,0.7841,GENUINE_ATTEMPT
7c65b159-272f-4298-aecb-892420a9071c,216.6,18.3,1,1,0.0234,362.0,1,0.9753,GENUINE_ATTEMPT
c7e6d5cc-1c87-4126-859a-69ebdb203019,722.6,50.5,0,0,0.0412,309.1,1,0.5708,GENUINE_BORDERLINE
8136331c-a5a0-46fa-ace4-a74afcee9df7,737.0,27.4,0,0,0.097,201.1,3,0.6029,GENUINE_BORDERLINE
53022241-0287-4f26-9838-fd478d4b5c63,10.0,36.0,1,0,0.0646,243.4,3,0.8618,GENUINE_ATTEMPT
1e3dbde0-5914-44be-b0da-9a355c8f8a43,289.0,28.9,1,1,0.0655,84.9,2,0.8223,GENUINE_ATTEMPT
9104a81c-7306-4180-9b92-4d99a3d943bc,3046.5,1.0,0,0,0.2846,14.1,1,0.3,SHIFT_END_DUMP
e541faa9-c706-4563-8a57-4905857b264f,4699.8,11.1,1,1,0.2328,241.6,2,0.2,SYSTEMATIC_FRAUD
4c1ca626-7e31-443b-8b33-7e4d18064d18,33.7,34.3,1,0,0.0341,387.0,1,1.0,GENUINE_ATTEMPT
55a5d0f6-cf89-43ea-9f1f-8e2fe6485910,349.7,30.9,1,1,0.0392,198.5,1,0.8543,GENUINE_ATTEMPT
097a8248-d24a-44f4-b979-7c092f94a09c,3671.1,12.8,0,1,0.1712,296.9,1,0.2,SYSTEMATIC_FRAUD
a24544db-04cf-48eb-92d4-8cdf92cf58fd,277.1,36.7,1,1,0.041,423.4,2,0.9233,GENUINE_ATTEMPT
446b0cc0-5dae-49b6-9552-83839e06178f,1598.6,12.8,0,1,0.0964,203.2,2,0.45,LAZY_SKIP
7b6605cd-d845-4f0e-8fb7-e464acea00e7,240.9,41.3,1,0,0.0644,439.5,2,0.9788,GENUINE_ATTEMPT
6b484104-8f82-4bb6-a5a7-c1e057d72a7e,140.4,63.9,1,0,0.0543,140.4,1,0.9186,GENUINE_ATTEMPT
ca5783a4-b1a6-421e-a057-1bd590caaa98,617.5,6.1,0,1,0.1556,223.5,3,0.2,SYSTEMATIC_FRAUD
c3409ef6-f85f-46ca-8f42-b89ee964ef0d,257.1,32.8,1,0,0.0486,140.4,1,0.8094,GENUINE_ATTEMPT
9b2a837f-081a-4169-a3f2-cc4b174b74fa,4652.5,4.2,0,1,0.1246,35.9,1,0.2728,LAZY_SKIP
cf142134-f0d3-44ad-a22f-55b7473b7b07,176.3,40.8,1,0,0.0655,327.5,3,0.8459,GENUINE_ATTEMPT
7c475cec-baa2-49f2-91ce-7ff4e36d03e3,454.6,47.0,1,0,0.0,301.7,1,0.9512,GENUINE_ATTEMPT
a7d63cee-10a8-4466-bd82-ae942f485ecb,1051.1,42.5,0,0,0.0817,32.3,2,0.5408,GENUINE_BORDERLINE
f024f342-459b-4625-bf07-43321514ba1c,1270.6,44.7,0,1,0.1232,268.7,1,0.5751,GENUINE_BORDERLINE
ac76daa9-57b1-44a2-9454-77bb661f5c75,10.0,17.2,1,0,0.0332,124.6,2,0.8743,GENUINE_ATTEMPT
b313f917-8cb6-4568-8446-996a7e947d22,1003.9,38.9,0,0,0.0534,42.8,2,0.5152,GENUINE_BORDERLINE
7b7ed553-73e9-46e8-aa77-7b49492a9349,147.9,37.8,1,1,0.0524,371.7,3,0.8605,GENUINE_ATTEMPT
3a7c401d-2922-42cf-946f-6239d07473e5,2055.2,16.7,0,1,0.153,74.2,1,0.4488,LAZY_SKIP
b245d994-4d33-4c10-9805-026ed8426255,3532.8,4.3,0,1,0.0821,10.6,1,0.2779,SHIFT_END_DUMP
8adb1585-b430-4871-8394-329df76c4e7f,576.7,63.6,1,0,0.1391,320.5,3,0.75,GENUINE_BORDERLINE
75d35137-5375-4f04-a128-ff8ea4f2c8d3,86.5,26.9,1,0,0.0349,307.8,1,0.9354,GENUINE_ATTEMPT
9b750a46-7358-4307-b02c-9fe5f6ea79a7,25.9,53.3,1,1,0.0837,426.8,3,0.8815,GENUINE_ATTEMPT
8afaf50a-c0a8-4213-b84b-5ce258ed5414,306.5,30.4,1,0,0.0151,216.2,1,0.8912,GENUINE_ATTEMPT
b8d048ac-a97c-4738-8b5d-d0ce896749e5,261.3,36.1,1,1,0.0248,189.1,1,0.83,GENUINE_ATTEMPT
05cc71d7-2df4-424c-87cf-696dfc436814,310.5,25.0,0,0,0.0868,264.3,3,0.75,GENUINE_ATTEMPT
dd258b5a-74c3-4545-9e8e-446bdb1a7f7a,208.2,32.8,0,1,0.0578,93.4,2,0.75,GENUINE_ATTEMPT
b91ef512-6820-4c7e-b967-63d1e2e8365e,489.2,21.3,1,1,0.1394,58.4,1,0.75,GENUINE_BORDERLINE
ed7678b7-b1f5-4a10-8074-ae2856f5f9fe,2406.9,7.4,1,1,0.1736,217.5,1,0.45,LAZY_SKIP
f4a20614-ffb3-4a5a-9344-3dd41e565648,116.2,31.3,1,1,0.0476,37.6,1,0.8462,GENUINE_ATTEMPT
270dfcd0-bd46-401b-8c75-68213dbbd8ac,2864.0,20.0,0,1,0.1845,48.0,3,0.3722,LAZY_SKIP
6d219f32-229e-48b5-844b-9e26d9f159e5,30.3,38.4,1,1,0.0598,377.7,1,0.9382,GENUINE_ATTEMPT
d28e050b-e021-4478-a68f-b78454851fb1,198.4,38.7,1,0,0.0229,360.9,3,0.9467,GENUINE_ATTEMPT
f78d2cff-53e3-4f5b-8b19-44987fceeec1,277.9,25.3,1,0,0.0599,133.0,3,0.796,GENUINE_ATTEMPT
b0bc1182-6be1-401b-9ad4-c69419782ac1,10.0,37.4,1,0,0.0169,210.9,2,0.9215,GENUINE_ATTEMPT
055ae84e-7c18-451f-89c8-0034f6e98854,314.1,48.2,1,0,0.0678,256.7,1,0.908,GENUINE_ATTEMPT
dd403025-dd4e-45a7-b586-1812edfc15e4,2679.6,3.6,0,1,0.308,19.9,1,0.3,SHIFT_END_DUMP
9f63822d-db22-4212-9af0-9bafeb18217a,307.4,10.0,1,0,0.05,79.0,2,0.75,GENUINE_ATTEMPT
d5d25ca9-759b-41aa-b49f-ec12c9a72697,4526.1,11.3,0,1,0.3188,42.8,3,0.2,SYSTEMATIC_FRAUD
8045ebc0-060c-4652-8c30-97af67a67d6b,370.7,21.2,1,0,0.0809,247.1,1,0.7965,GENUINE_ATTEMPT
d22d90d5-945c-4579-bfe7-739934704b5e,290.4,39.9,1,0,0.0392,464.8,2,1.0,GENUINE_ATTEMPT
23a2ba38-5ed2-4605-8428-b7cd09e3bfa2,173.4,45.2,1,0,0.0724,39.8,2,0.7903,GENUINE_ATTEMPT
2a46c87a-7a72-4ef9-9988-e2b6b48e56ee,144.6,38.2,1,1,0.0037,98.4,3,0.8708,GENUINE_ATTEMPT
e2905594-52f5-4ab3-986f-f09660cbc786,10.0,43.2,0,1,0.084,384.8,1,0.75,GENUINE_ATTEMPT
6d8c54f1-656e-435e-9c48-b1c03878747f,195.3,10.0,1,0,0.0,414.6,1,0.7994,GENUINE_ATTEMPT
d6b13d3a-c18a-400f-8a81-b17533861352,181.4,31.7,1,0,0.0543,455.4,1,0.9543,GENUINE_ATTEMPT
7aee87b1-6548-4026-b4de-78ad3f446305,2233.8,10.0,0,1,0.15,40.2,3,0.2,SYSTEMATIC_FRAUD
49bad00a-1cd0-4699-af57-43cda8d6e67e,5889.0,6.6,1,0,0.05,23.3,1,0.3,SHIFT_END_DUMP
065ab153-eab2-4736-8eaf-d0ecbc7929f6,446.6,27.4,1,1,0.0709,404.5,3,0.8107,GENUINE_ATTEMPT
92d148d7-3202-4820-ad8f-6ba3de18d099,247.5,10.0,0,0,0.0327,89.7,1,0.75,GENUINE_ATTEMPT
37d10ea2-0207-4688-af81-5e7d8475aeea,10.0,45.2,1,0,0.0584,52.6,2,0.8087,GENUINE_ATTEMPT
ed4f45c8-3162-4fc4-8994-72b7c25aae0f,2340.7,12.0,0,1,0.3047,284.5,2,0.2,SYSTEMATIC_FRAUD
601ff5bb-428e-4b02-93cc-c7282412f5a4,235.5,45.6,1,1,0.0785,368.9,1,0.8943,GENUINE_ATTEMPT
de42d833-0ed6-4ab8-8f7a-8123e09dc46f,10.0,47.7,1,1,0.0,314.3,1,0.9683,GENUINE_ATTEMPT
0b5ed945-b6c1-485a-953e-c7901571d4c0,268.9,61.7,0,0,0.054,222.5,2,0.75,GENUINE_ATTEMPT
4fe6bffd-a49d-48ce-9515-afd2a13e7326,2402.7,10.2,0,1,0.0767,136.7,2,0.3168,LAZY_SKIP
5758e267-60be-48c9-a8e8-94b5fe6d6048,2563.0,4.8,1,1,0.3335,218.6,3,0.2,SYSTEMATIC_FRAUD
06c29592-df80-4c2c-9d73-6a9db0ff4b17,50.0,3.1,1,1,0.3269,175.7,1,0.2,SYSTEMATIC_FRAUD
1467deb5-2897-4500-98eb-8be17762292b,102.6,30.3,1,0,0.032,114.2,1,0.8569,GENUINE_ATTEMPT
41330ae2-7459-42f2-8eab-a9c3814514ca,1009.1,71.5,0,0,0.1081,289.7,1,0.5946,GENUINE_BORDERLINE
4aabd830-8c25-4616-b21c-5b0d7c8e1374,68.7,34.1,1,1,0.059,189.9,1,0.8364,GENUINE_ATTEMPT
8d88b51d-9cae-4dcc-aaf7-1da006238199,2464.0,2.8,0,1,0.1438,13.3,1,0.3,SHIFT_END_DUMP
a0bf60cf-bf8f-4405-9557-1aedacbc2624,299.7,21.1,1,0,0.0708,85.4,2,0.75,GENUINE_ATTEMPT
5a57aea3-ed07-46ab-ba62-1adc6626b6cb,82.1,31.6,1,0,0.0316,224.2,2,0.9723,GENUINE_ATTEMPT
3cb01839-207c-4112-a090-c65612217bc3,208.5,35.7,1,1,0.0292,173.7,1,0.8132,GENUINE_ATTEMPT
adf091f8-383d-441c-8b0e-d1ff10c0af72,1848.9,12.9,1,1,0.2985,206.0,1,0.45,LAZY_SKIP
f97ba44b-818b-4abc-b4fb-d4cb088d2c20,30.2,14.2,0,0,0.0489,473.5,1,0.75,GENUINE_ATTEMPT
e985c835-0cc7-44cb-b41c-ed5ab10c5afc,185.0,55.6,1,1,0.0512,452.6,2,0.8594,GENUINE_ATTEMPT
c1f3335e-ba40-4d49-be5d-52c145857cae,19.6,14.7,1,0,0.0229,420.4,1,0.8672,GENUINE_ATTEMPT
48cc3fa1-4f8b-464a-8b32-e2dbf9fb2c5c,10.0,27.0,0,1,0.0426,307.6,2,0.75,GENUINE_ATTEMPT
3028da1e-6b2c-4017-a762-af605bc0f0a0,2252.0,15.7,0,1,0.1679,299.4,1,0.4386,LAZY_SKIP
779bb673-967c-455a-ab3f-3e33e0a61119,3700.5,15.0,0,0,0.2666,224.5,2,0.2,SYSTEMATIC_FRAUD
b9a67cb3-1a02-400f-b466-d80609d45127,2801.3,20.8,0,1,0.1842,73.4,2,0.3675,LAZY_SKIP
e2ff6377-7108-466f-945d-4913f64b9eb4,3173.7,3.9,0,1,0.2541,25.6,1,0.2648,SHIFT_END_DUMP
2705aa91-9a38-482f-9af8-e7705a9490fb,3081.4,2.6,0,1,0.0821,166.6,1,0.3816,LAZY_SKIP
f567e76b-36f2-4794-a460-8d21b05d74ea,170.4,37.2,1,0,0.091,328.7,1,1.0,GENUINE_ATTEMPT
29107d14-4935-4fda-817c-8a8345a3358c,10.0,31.1,1,0,0.0117,43.5,1,0.9246,GENUINE_ATTEMPT
0f200d5b-3b35-41fe-9e31-5d4ccd31f73a,56.3,47.4,1,0,0.058,152.2,1,0.7828,GENUINE_ATTEMPT
